[0.000000] (-) TimerEvent: {}
[0.000268] (vr_sim) JobQueued: {'identifier': 'vr_sim', 'dependencies': OrderedDict()}
[0.000380] (vr_sim) JobStarted: {'identifier': 'vr_sim'}
[0.079408] (vr_sim) JobProgress: {'identifier': 'vr_sim', 'progress': 'cmake'}
[0.079920] (vr_sim) JobProgress: {'identifier': 'vr_sim', 'progress': 'build'}
[0.080507] (vr_sim) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/zulal/gazebo_ws/build/vr_sim', '--', '-j12', '-l12'], 'cwd': '/home/zulal/gazebo_ws/build/vr_sim', 'env': OrderedDict([('GJS_DEBUG_TOPICS', 'JS ERROR;JS LOG'), ('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'zulal'), ('LC_TIME', 'tr_TR.UTF-8'), ('XDG_SESSION_TYPE', 'x11'), ('GIT_ASKPASS', '/usr/share/code/resources/app/extensions/git/dist/askpass.sh'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/zulal/veesion/catkin_ws_ov/install/ov_msckf/lib:/home/zulal/veesion/catkin_ws_ov/install/ov_init/lib:/home/zulal/veesion/catkin_ws_ov/install/ov_eval/lib:/home/zulal/veesion/catkin_ws_ov/install/ov_core/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins::/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins::/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:'), ('HOME', '/home/zulal'), ('CHROME_DESKTOP', 'code-url-handler.desktop'), ('TERM_PROGRAM_VERSION', '1.86.2'), ('DESKTOP_SESSION', 'ubuntu'), ('GIO_LAUNCHED_DESKTOP_FILE', '/usr/share/applications/code.desktop'), ('GAZEBO_MASTER_URI', 'http://localhost:11345'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('VSCODE_GIT_ASKPASS_MAIN', '/usr/share/code/resources/app/extensions/git/dist/askpass-main.js'), ('LC_MONETARY', 'tr_TR.UTF-8'), ('VSCODE_GIT_ASKPASS_NODE', '/usr/share/code/code'), ('MANAGERPID', '2053'), ('SYSTEMD_EXEC_PID', '2480'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('GIO_LAUNCHED_DESKTOP_FILE_PID', '4370'), ('COLCON_PREFIX_PATH', '/home/zulal/gazebo_ws/install:/home/zulal/veesion/catkin_ws_ov/install'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'zulal'), ('JOURNAL_STREAM', '8:16776'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'zulal'), ('TERM', 'xterm-256color'), ('GAZEBO_MODEL_PATH', '/usr/share/gazebo/../../share/gazebo-11/models:/usr/share/gazebo/../../share/gazebo-11/models:/usr/share/gazebo/../../share/gazebo-11/models::/home/zulal/gazebo_ws/install/vr_sim/share:/home/zulal/gazebo_ws/install/vr_sim/share'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('OGRE_RESOURCE_PATH', '/usr/lib/x86_64-linux-gnu/OGRE-1.9.0'), ('PATH', '/home/zulal/.local/bin:/opt/ros/humble/bin:/home/zulal/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/zulal-ABRA-A5-V15-8:@/tmp/.ICE-unix/2427,unix/zulal-ABRA-A5-V15-8:/tmp/.ICE-unix/2427'), ('INVOCATION_ID', 'a1f5e37f64054680b7a9c5f480249435'), ('XDG_MENU_PREFIX', 'gnome-'), ('LC_ADDRESS', 'tr_TR.UTF-8'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('GDK_BACKEND', 'x11'), ('DISPLAY', ':1'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'Unity'), ('LC_TELEPHONE', 'tr_TR.UTF-8'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('VSCODE_GIT_IPC_HANDLE', '/run/user/1000/vscode-git-a12005771e.sock'), ('TERM_PROGRAM', 'vscode'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('ROS_DOMAIN_ID', '42'), ('AMENT_PREFIX_PATH', '/home/zulal/gazebo_ws/install/vr_sim:/opt/ros/humble'), ('ORIGINAL_XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('SHELL', '/bin/bash'), ('LC_NAME', 'tr_TR.UTF-8'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('LC_MEASUREMENT', 'tr_TR.UTF-8'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('GAZEBO_RESOURCE_PATH', '/usr/share/gazebo/../../share/gazebo-11:/usr/share/gazebo/../../share/gazebo-11:/usr/share/gazebo/../../share/gazebo-11:'), ('GJS_DEBUG_OUTPUT', 'stderr'), ('LC_IDENTIFICATION', 'tr_TR.UTF-8'), ('GAZEBO_MODEL_DATABASE_URI', 'http://models.gazebosim.org'), ('VSCODE_GIT_ASKPASS_EXTRA_ARGS', ''), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/zulal/gazebo_ws/build/vr_sim'), ('TURTLEBOT3_MODEL', 'waffle'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('GAZEBO_PLUGIN_PATH', '/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:/usr/share/gazebo/../../lib/x86_64-linux-gnu/gazebo-11/plugins:'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('LC_NUMERIC', 'tr_TR.UTF-8'), ('LC_PAPER', 'tr_TR.UTF-8'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/home/zulal/gazebo_ws/install/vr_sim:/home/zulal/veesion/catkin_ws_ov/install/vr_marker:/home/zulal/veesion/catkin_ws_ov/install/ov_msckf:/home/zulal/veesion/catkin_ws_ov/install/ov_init:/home/zulal/veesion/catkin_ws_ov/install/ov_eval:/home/zulal/veesion/catkin_ws_ov/install/ov_data:/home/zulal/veesion/catkin_ws_ov/install/ov_core:/opt/ros/humble')]), 'shell': False}
[0.099588] (-) TimerEvent: {}
[0.128297] (vr_sim) StdoutLine: {'line': b'[ 33%] Built target robot_movement\n'}
[0.128543] (vr_sim) StdoutLine: {'line': b'[ 83%] Built target sphere_mover\n'}
[0.128628] (vr_sim) StdoutLine: {'line': b'[100%] Built target robot_tf_publisher\n'}
[0.198794] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_2/materials/textures/turing.jpg\n'}
[0.198870] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_2/meshes/center.dae\n'}
[0.198940] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_2/meshes/frame.dae\n'}
[0.199013] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_2/model.config\n'}
[0.199084] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_2/model.sdf\n'}
[0.199161] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/scripts/frame_text.material\n'}
[0.199240] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/scripts/pic_frame_large_6.material\n'}
[0.199321] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/animal.jpg\n'}
[0.199397] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/frame.jpg\n'}
[0.199473] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/fruit.jpg\n'}
[0.199547] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/nature.jpg\n'}
[0.199593] (-) TimerEvent: {}
[0.199678] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/robot_2.jpg\n'}
[0.199767] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/materials/textures/turing.jpg\n'}
[0.199841] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/meshes/center.dae\n'}
[0.199919] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/meshes/frame.dae\n'}
[0.199988] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/model.config\n'}
[0.200058] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_6/model.sdf\n'}
[0.200127] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/materials/scripts/frame_text.material\n'}
[0.200195] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/materials/scripts/pic_frame_large_7.material\n'}
[0.200265] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/materials/textures/frame.jpg\n'}
[0.200334] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/materials/textures/japanese.jpg\n'}
[0.200408] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/meshes/center.dae\n'}
[0.200486] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/meshes/frame.dae\n'}
[0.200556] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/model.config\n'}
[0.200634] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/picture_frame_large_7/model.sdf\n'}
[0.200713] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/materials/scripts/side_table_1.material\n'}
[0.200793] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/materials/textures/brown_light.jpg\n'}
[0.200868] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/meshes/leg.dae\n'}
[0.200959] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/meshes/legs.dae\n'}
[0.201033] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/meshes/middle.dae\n'}
[0.201106] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/meshes/side_table_1.dae\n'}
[0.201179] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/model.config\n'}
[0.201251] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/side_table_1/model.sdf\n'}
[0.201335] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/materials/scripts/table_conf_2_legs.material\n'}
[0.201412] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/materials/scripts/table_conf_2_top.material\n'}
[0.201489] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/materials/textures/conf_wood.jpg\n'}
[0.201564] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/materials/textures/conf_wood_2.jpg\n'}
[0.201641] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/materials/textures/marble.jpg\n'}
[0.201715] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/meshes/base.dae\n'}
[0.201787] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/meshes/full.dae\n'}
[0.201860] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/meshes/glasses.dae\n'}
[0.201932] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/meshes/model.dae\n'}
[0.202006] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/meshes/top.dae\n'}
[0.202074] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/model.config\n'}
[0.202146] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/table_conference_2/model.sdf\n'}
[0.202224] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/materials/scripts/mat3.material\n'}
[0.202306] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/materials/textures/tissue_pattern1.jpg\n'}
[0.202383] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/materials/textures/tissue_pattern2.jpg\n'}
[0.202458] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/materials/textures/tissue_pattern3.jpg\n'}
[0.202533] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/meshes/box.dae\n'}
[0.202606] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/meshes/paper.dae\n'}
[0.202676] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/model.config\n'}
[0.202747] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/tissue_box_3/model.sdf\n'}
[0.202821] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/trash_bin/meshes/inner.dae\n'}
[0.202893] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/trash_bin/meshes/model.dae\n'}
[0.202966] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/trash_bin/meshes/outer.dae\n'}
[0.203036] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/trash_bin/model.config\n'}
[0.203106] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim//models/trash_bin/model.sdf\n'}
[0.203310] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/lib/vr_sim/robot_movement\n'}
[0.203481] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/lib/vr_sim/robot_tf_publisher\n'}
[0.203646] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/lib/vr_sim/sphere_mover\n'}
[0.203779] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/ament_index/resource_index/package_run_dependencies/vr_sim\n'}
[0.203895] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/ament_index/resource_index/parent_prefix_path/vr_sim\n'}
[0.204034] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/environment/ament_prefix_path.sh\n'}
[0.204144] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/environment/ament_prefix_path.dsv\n'}
[0.204262] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/environment/path.sh\n'}
[0.204411] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/environment/path.dsv\n'}
[0.204518] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/local_setup.bash\n'}
[0.204627] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/local_setup.sh\n'}
[0.204738] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/local_setup.zsh\n'}
[0.204848] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/local_setup.dsv\n'}
[0.204963] (vr_sim) StdoutLine: {'line': b'-- Symlinking: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/package.dsv\n'}
[0.212992] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/ament_index/resource_index/packages/vr_sim\n'}
[0.213146] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/cmake/vr_simConfig.cmake\n'}
[0.213253] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/cmake/vr_simConfig-version.cmake\n'}
[0.213330] (vr_sim) StdoutLine: {'line': b'-- Up-to-date symlink: /home/zulal/gazebo_ws/install/vr_sim/share/vr_sim/package.xml\n'}
[0.214929] (vr_sim) CommandEnded: {'returncode': 0}
[0.299711] (-) TimerEvent: {}
[0.382532] (vr_sim) JobEnded: {'identifier': 'vr_sim', 'rc': 0}
[0.383467] (-) EventReactorShutdown: {}
